trade_id,symbol,price,size,exchange_code,conditions,trade_ts
6963,TSLA,247.6484,200,V,@,2026-09-25T16:30:45Z
724,AAPL,223.4557,200,V,@,2026-09-25T16:31:00Z
2284,MSFT,436.3169,10,V,@,2026-09-25T16:31:00Z
3844,GOOGL,166.614,25,V,@,2026-09-25T16:31:00Z
5404,AMZN,199.2257,200,V,@,2026-09-25T16:31:00Z
6964,TSLA,247.833,10,V,@,2026-09-25T16:31:00Z
725,AAPL,223.6034,25,V,@,2026-09-25T16:31:15Z
2285,MSFT,436.8912,10,V,@,2026-09-25T16:31:15Z
3845,GOOGL,166.4305,10,V,@,2026-09-25T16:31:15Z
5405,AMZN,199.1646,50,V,@,2026-09-25T16:31:15Z
6965,TSLA,247.4667,10,V,@,2026-09-25T16:31:15Z
726,AAPL,223.7629,500,V,@,2026-09-25T16:31:30Z
2286,MSFT,436.5759,100,V,@,2026-09-25T16:31:30Z
3846,GOOGL,166.4481,500,V,@,2026-09-25T16:31:30Z
5406,AMZN,198.9357,200,V,@,2026-09-25T16:31:30Z
6966,TSLA,246.9297,10,V,@,2026-09-25T16:31:30Z
727,AAPL,223.9841,100,V,@,2026-09-25T16:31:45Z
2287,MSFT,436.2642,50,V,@,2026-09-25T16:31:45Z
3847,GOOGL,166.6438,25,V,@,2026-09-25T16:31:45Z
5407,AMZN,198.8523,200,V,@,2026-09-25T16:31:45Z
6967,TSLA,246.9254,100,V,@,2026-09-25T16:31:45Z
728,AAPL,224.344,10,V,@,2026-09-25T16:32:00Z
2288,MSFT,435.7493,200,V,@,2026-09-25T16:32:00Z
3848,GOOGL,166.6039,100,V,@,2026-09-25T16:32:00Z
5408,AMZN,198.7228,50,V,@,2026-09-25T16:32:00Z
6968,TSLA,247.3391,50,V,@,2026-09-25T16:32:00Z
729,AAPL,224.0585,500,V,@,2026-09-25T16:32:15Z
2289,MSFT,435.3772,100,V,@,2026-09-25T16:32:15Z
3849,GOOGL,166.3317,200,V,@,2026-09-25T16:32:15Z
5409,AMZN,198.4002,25,V,@,2026-09-25T16:32:15Z
6969,TSLA,247.4106,500,V,@,2026-09-25T16:32:15Z
730,AAPL,224.2373,100,V,@,2026-09-25T16:32:30Z
2290,MSFT,436.2302,25,V,@,2026-09-25T16:32:30Z
3850,GOOGL,166.3777,100,V,@,2026-09-25T16:32:30Z
5410,AMZN,198.2112,25,V,@,2026-09-25T16:32:30Z
6970,TSLA,247.3604,100,V,@,2026-09-25T16:32:30Z
731,AAPL,224.2564,25,V,@,2026-09-25T16:32:45Z
2291,MSFT,436.6483,200,V,@,2026-09-25T16:32:45Z
3851,GOOGL,166.5276,10,V,@,2026-09-25T16:32:45Z
5411,AMZN,198.2554,10,V,@,2026-09-25T16:32:45Z
6971,TSLA,247.3698,10,V,@,2026-09-25T16:32:45Z
732,AAPL,224.4987,200,V,@,2026-09-25T16:33:00Z
2292,MSFT,436.2602,50,V,@,2026-09-25T16:33:00Z
3852,GOOGL,166.4726,10,V,@,2026-09-25T16:33:00Z
5412,AMZN,198.2754,500,V,@,2026-09-25T16:33:00Z
6972,TSLA,247.1076,500,V,@,2026-09-25T16:33:00Z
733,AAPL,224.5383,50,V,@,2026-09-25T16:33:15Z
2293,MSFT,435.6781,100,V,@,2026-09-25T16:33:15Z
3853,GOOGL,166.3786,50,V,@,2026-09-25T16:33:15Z
5413,AMZN,198.6387,25,V,@,2026-09-25T16:33:15Z
6973,TSLA,247.0088,500,V,@,2026-09-25T16:33:15Z
734,AAPL,225.1199,500,V,@,2026-09-25T16:33:30Z
2294,MSFT,436.1124,200,V,@,2026-09-25T16:33:30Z
3854,GOOGL,166.4792,50,V,@,2026-09-25T16:33:30Z
5414,AMZN,198.9255,10,V,@,2026-09-25T16:33:30Z
6974,TSLA,246.8164,200,V,@,2026-09-25T16:33:30Z
735,AAPL,225.2243,200,V,@,2026-09-25T16:33:45Z
2295,MSFT,436.4813,10,V,@,2026-09-25T16:33:45Z
3855,GOOGL,166.3967,50,V,@,2026-09-25T16:33:45Z
5415,AMZN,198.5932,25,V,@,2026-09-25T16:33:45Z
6975,TSLA,246.8897,500,V,@,2026-09-25T16:33:45Z
736,AAPL,224.748,100,V,@,2026-09-25T16:34:00Z
2296,MSFT,436.8659,200,V,@,2026-09-25T16:34:00Z
3856,GOOGL,166.3848,100,V,@,2026-09-25T16:34:00Z
5416,AMZN,198.6427,500,V,@,2026-09-25T16:34:00Z
6976,TSLA,246.3471,10,V,@,2026-09-25T16:34:00Z
737,AAPL,224.5705,25,V,@,2026-09-25T16:34:15Z
2297,MSFT,436.3683,500,V,@,2026-09-25T16:34:15Z
3857,GOOGL,166.4758,50,V,@,2026-09-25T16:34:15Z
5417,AMZN,198.903,50,V,@,2026-09-25T16:34:15Z
6977,TSLA,245.987,50,V,@,2026-09-25T16:34:15Z
738,AAPL,224.614,200,V,@,2026-09-25T16:34:30Z
2298,MSFT,437.0775,200,V,@,2026-09-25T16:34:30Z
3858,GOOGL,166.4919,25,V,@,2026-09-25T16:34:30Z
5418,AMZN,198.6941,10,V,@,2026-09-25T16:34:30Z
6978,TSLA,245.82,100,V,@,2026-09-25T16:34:30Z
739,AAPL,224.4113,25,V,@,2026-09-25T16:34:45Z
2299,MSFT,437.1558,100,V,@,2026-09-25T16:34:45Z
3859,GOOGL,166.5287,25,V,@,2026-09-25T16:34:45Z
5419,AMZN,198.6306,10,V,@,2026-09-25T16:34:45Z
6979,TSLA,245.7227,50,V,@,2026-09-25T16:34:45Z
740,AAPL,224.5971,50,V,@,2026-09-25T16:35:00Z
2300,MSFT,436.6789,50,V,@,2026-09-25T16:35:00Z
3860,GOOGL,166.3583,500,V,@,2026-09-25T16:35:00Z
5420,AMZN,198.6655,500,V,@,2026-09-25T16:35:00Z
6980,TSLA,245.9326,100,V,@,2026-09-25T16:35:00Z
741,AAPL,224.8405,200,V,@,2026-09-25T16:35:15Z
2301,MSFT,436.6538,50,V,@,2026-09-25T16:35:15Z
3861,GOOGL,166.2735,100,V,@,2026-09-25T16:35:15Z
5421,AMZN,198.968,50,V,@,2026-09-25T16:35:15Z
6981,TSLA,245.575,500,V,@,2026-09-25T16:35:15Z
742,AAPL,224.9233,10,V,@,2026-09-25T16:35:30Z
2302,MSFT,436.5913,200,V,@,2026-09-25T16:35:30Z
3862,GOOGL,166.2795,200,V,@,2026-09-25T16:35:30Z
5422,AMZN,199.1174,10,V,@,2026-09-25T16:35:30Z
6982,TSLA,246.4224,50,V,@,2026-09-25T16:35:30Z
743,AAPL,224.5611,50,V,@,2026-09-25T16:35:45Z
2303,MSFT,436.7319,50,V,@,2026-09-25T16:35:45Z
3863,GOOGL,166.0842,50,V,@,2026-09-25T16:35:45Z
5423,AMZN,198.8181,500,V,@,2026-09-25T16:35:45Z
6983,TSLA,246.5425,100,V,@,2026-09-25T16:35:45Z
744,AAPL,224.9404,10,V,@,2026-09-25T16:36:00Z
2304,MSFT,437.2905,25,V,@,2026-09-25T16:36:00Z
3864,GOOGL,166.3575,200,V,@,2026-09-25T16:36:00Z
5424,AMZN,198.5816,100,V,@,2026-09-25T16:36:00Z
6984,TSLA,246.8477,100,V,@,2026-09-25T16:36:00Z
745,AAPL,224.9552,10,V,@,2026-09-25T16:36:15Z
2305,MSFT,436.9836,25,V,@,2026-09-25T16:36:15Z
3865,GOOGL,166.2132,25,V,@,2026-09-25T16:36:15Z
5425,AMZN,198.1536,100,V,@,2026-09-25T16:36:15Z
6985,TSLA,247.007,100,V,@,2026-09-25T16:36:15Z
746,AAPL,224.7762,25,V,@,2026-09-25T16:36:30Z
2306,MSFT,436.887,100,V,@,2026-09-25T16:36:30Z
3866,GOOGL,166.2577,25,V,@,2026-09-25T16:36:30Z
5426,AMZN,198.5668,100,V,@,2026-09-25T16:36:30Z
6986,TSLA,246.8573,100,V,@,2026-09-25T16:36:30Z
747,AAPL,224.8813,100,V,@,2026-09-25T16:36:45Z
2307,MSFT,436.2947,100,V,@,2026-09-25T16:36:45Z
3867,GOOGL,166.0315,200,V,@,2026-09-25T16:36:45Z
5427,AMZN,198.4483,500,V,@,2026-09-25T16:36:45Z
6987,TSLA,247.0277,100,V,@,2026-09-25T16:36:45Z
748,AAPL,224.8102,50,V,@,2026-09-25T16:37:00Z
2308,MSFT,436.4024,25,V,@,2026-09-25T16:37:00Z
3868,GOOGL,166.2509,500,V,@,2026-09-25T16:37:00Z
5428,AMZN,198.389,50,V,@,2026-09-25T16:37:00Z
6988,TSLA,246.4573,25,V,@,2026-09-25T16:37:00Z
749,AAPL,225.0211,10,V,@,2026-09-25T16:37:15Z
2309,MSFT,435.7656,25,V,@,2026-09-25T16:37:15Z
3869,GOOGL,166.0746,10,V,@,2026-09-25T16:37:15Z
5429,AMZN,198.4391,10,V,@,2026-09-25T16:37:15Z
6989,TSLA,246.715,50,V,@,2026-09-25T16:37:15Z
750,AAPL,224.9225,50,V,@,2026-09-25T16:37:30Z
2310,MSFT,436.1199,200,V,@,2026-09-25T16:37:30Z
3870,GOOGL,166.1187,200,V,@,2026-09-25T16:37:30Z
5430,AMZN,198.762,200,V,@,2026-09-25T16:37:30Z
6990,TSLA,247.0351,100,V,@,2026-09-25T16:37:30Z
751,AAPL,224.7493,25,V,@,2026-09-25T16:37:45Z
2311,MSFT,435.8279,25,V,@,2026-09-25T16:37:45Z
3871,GOOGL,165.8023,500,V,@,2026-09-25T16:37:45Z
5431,AMZN,198.5388,10,V,@,2026-09-25T16:37:45Z
6991,TSLA,246.987,500,V,@,2026-09-25T16:37:45Z
752,AAPL,224.881,10,V,@,2026-09-25T16:38:00Z
2312,MSFT,436.1585,200,V,@,2026-09-25T16:38:00Z
3872,GOOGL,165.907,200,V,@,2026-09-25T16:38:00Z
5432,AMZN,198.6369,500,V,@,2026-09-25T16:38:00Z
6992,TSLA,247.0136,25,V,@,2026-09-25T16:38:00Z
753,AAPL,224.838,25,V,@,2026-09-25T16:38:15Z
2313,MSFT,435.8454,100,V,@,2026-09-25T16:38:15Z
3873,GOOGL,165.8051,100,V,@,2026-09-25T16:38:15Z
5433,AMZN,198.7234,50,V,@,2026-09-25T16:38:15Z
6993,TSLA,246.9802,25,V,@,2026-09-25T16:38:15Z
754,AAPL,224.9313,10,V,@,2026-09-25T16:38:30Z
2314,MSFT,435.1095,100,V,@,2026-09-25T16:38:30Z
3874,GOOGL,165.8701,500,V,@,2026-09-25T16:38:30Z
5434,AMZN,198.701,100,V,@,2026-09-25T16:38:30Z
6994,TSLA,247.0047,200,V,@,2026-09-25T16:38:30Z
755,AAPL,224.8866,50,V,@,2026-09-25T16:38:45Z
2315,MSFT,434.9663,25,V,@,2026-09-25T16:38:45Z
3875,GOOGL,165.7062,50,V,@,2026-09-25T16:38:45Z
5435,AMZN,198.808,200,V,@,2026-09-25T16:38:45Z
6995,TSLA,247.0982,25,V,@,2026-09-25T16:38:45Z
756,AAPL,224.6883,100,V,@,2026-09-25T16:39:00Z
2316,MSFT,434.1941,25,V,@,2026-09-25T16:39:00Z
3876,GOOGL,165.8325,500,V,@,2026-09-25T16:39:00Z
5436,AMZN,198.8307,200,V,@,2026-09-25T16:39:00Z
6996,TSLA,246.7466,25,V,@,2026-09-25T16:39:00Z
757,AAPL,224.6475,10,V,@,2026-09-25T16:39:15Z
2317,MSFT,434.414,100,V,@,2026-09-25T16:39:15Z
3877,GOOGL,165.9173,50,V,@,2026-09-25T16:39:15Z
5437,AMZN,198.9503,500,V,@,2026-09-25T16:39:15Z
6997,TSLA,246.95,100,V,@,2026-09-25T16:39:15Z
758,AAPL,224.5317,10,V,@,2026-09-25T16:39:30Z
2318,MSFT,433.7373,25,V,@,2026-09-25T16:39:30Z
3878,GOOGL,165.97,200,V,@,2026-09-25T16:39:30Z
5438,AMZN,198.8137,200,V,@,2026-09-25T16:39:30Z
6998,TSLA,247.0881,100,V,@,2026-09-25T16:39:30Z
759,AAPL,224.4641,50,V,@,2026-09-25T16:39:45Z
2319,MSFT,433.6775,500,V,@,2026-09-25T16:39:45Z
3879,GOOGL,166.2012,500,V,@,2026-09-25T16:39:45Z
5439,AMZN,198.6075,100,V,@,2026-09-25T16:39:45Z
6999,TSLA,247.22,25,V,@,2026-09-25T16:39:45Z
760,AAPL,224.2287,25,V,@,2026-09-25T16:40:00Z
2320,MSFT,433.6878,200,V,@,2026-09-25T16:40:00Z
3880,GOOGL,166.2376,10,V,@,2026-09-25T16:40:00Z
5440,AMZN,198.1523,25,V,@,2026-09-25T16:40:00Z
7000,TSLA,247.4014,50,V,@,2026-09-25T16:40:00Z
761,AAPL,224.3727,50,V,@,2026-09-25T16:40:15Z
2321,MSFT,433.3186,10,V,@,2026-09-25T16:40:15Z
3881,GOOGL,166.1942,200,V,@,2026-09-25T16:40:15Z
5441,AMZN,198.2798,200,V,@,2026-09-25T16:40:15Z
7001,TSLA,247.6345,500,V,@,2026-09-25T16:40:15Z
762,AAPL,224.129,25,V,@,2026-09-25T16:40:30Z
2322,MSFT,433.2386,100,V,@,2026-09-25T16:40:30Z
3882,GOOGL,166.1391,200,V,@,2026-09-25T16:40:30Z
5442,AMZN,198.0559,25,V,@,2026-09-25T16:40:30Z
7002,TSLA,247.2086,100,V,@,2026-09-25T16:40:30Z
763,AAPL,224.0898,50,V,@,2026-09-25T16:40:45Z
2323,MSFT,432.9104,10,V,@,2026-09-25T16:40:45Z
3883,GOOGL,166.3385,25,V,@,2026-09-25T16:40:45Z
5443,AMZN,197.8738,10,V,@,2026-09-25T16:40:45Z
7003,TSLA,247.1809,100,V,@,2026-09-25T16:40:45Z
764,AAPL,223.8181,10,V,@,2026-09-25T16:41:00Z
2324,MSFT,432.938,500,V,@,2026-09-25T16:41:00Z
3884,GOOGL,166.2808,100,V,@,2026-09-25T16:41:00Z
5444,AMZN,197.9041,100,V,@,2026-09-25T16:41:00Z
7004,TSLA,247.3389,100,V,@,2026-09-25T16:41:00Z
765,AAPL,224.0412,100,V,@,2026-09-25T16:41:15Z
2325,MSFT,433.0942,100,V,@,2026-09-25T16:41:15Z
3885,GOOGL,166.2485,50,V,@,2026-09-25T16:41:15Z
5445,AMZN,197.7315,50,V,@,2026-09-25T16:41:15Z
7005,TSLA,247.4769,10,V,@,2026-09-25T16:41:15Z
766,AAPL,224.1103,200,V,@,2026-09-25T16:41:30Z
2326,MSFT,433.3523,500,V,@,2026-09-25T16:41:30Z
3886,GOOGL,166.248,25,V,@,2026-09-25T16:41:30Z
5446,AMZN,197.816,10,V,@,2026-09-25T16:41:30Z
7006,TSLA,247.4295,50,V,@,2026-09-25T16:41:30Z
767,AAPL,224.1778,200,V,@,2026-09-25T16:41:45Z
2327,MSFT,433.33,50,V,@,2026-09-25T16:41:45Z
3887,GOOGL,166.1363,25,V,@,2026-09-25T16:41:45Z
5447,AMZN,197.888,10,V,@,2026-09-25T16:41:45Z
7007,TSLA,247.5147,500,V,@,2026-09-25T16:41:45Z
768,AAPL,223.9394,10,V,@,2026-09-25T16:42:00Z
2328,MSFT,434.1578,50,V,@,2026-09-25T16:42:00Z
3888,GOOGL,165.9647,500,V,@,2026-09-25T16:42:00Z
5448,AMZN,197.9224,100,V,@,2026-09-25T16:42:00Z
7008,TSLA,247.4979,100,V,@,2026-09-25T16:42:00Z
769,AAPL,223.7415,200,V,@,2026-09-25T16:42:15Z
2329,MSFT,433.8005,100,V,@,2026-09-25T16:42:15Z
3889,GOOGL,166.0805,100,V,@,2026-09-25T16:42:15Z
5449,AMZN,197.9551,50,V,@,2026-09-25T16:42:15Z
7009,TSLA,247.3914,100,V,@,2026-09-25T16:42:15Z
770,AAPL,223.5256,50,V,@,2026-09-25T16:42:30Z
2330,MSFT,434.2268,10,V,@,2026-09-25T16:42:30Z
3890,GOOGL,165.8951,200,V,@,2026-09-25T16:42:30Z
5450,AMZN,198.2216,100,V,@,2026-09-25T16:42:30Z
7010,TSLA,247.3058,100,V,@,2026-09-25T16:42:30Z
771,AAPL,223.4892,25,V,@,2026-09-25T16:42:45Z
2331,MSFT,434.5318,50,V,@,2026-09-25T16:42:45Z
3891,GOOGL,166.0717,10,V,@,2026-09-25T16:42:45Z
5451,AMZN,198.1529,500,V,@,2026-09-25T16:42:45Z
7011,TSLA,247.019,10,V,@,2026-09-25T16:42:45Z
772,AAPL,223.3074,200,V,@,2026-09-25T16:43:00Z
2332,MSFT,434.3925,500,V,@,2026-09-25T16:43:00Z
3892,GOOGL,166.1757,100,V,@,2026-09-25T16:43:00Z
5452,AMZN,198.2761,50,V,@,2026-09-25T16:43:00Z
7012,TSLA,246.9851,50,V,@,2026-09-25T16:43:00Z
773,AAPL,223.0217,200,V,@,2026-09-25T16:43:15Z
2333,MSFT,434.6741,50,V,@,2026-09-25T16:43:15Z
3893,GOOGL,166.199,50,V,@,2026-09-25T16:43:15Z
5453,AMZN,198.6417,25,V,@,2026-09-25T16:43:15Z
7013,TSLA,246.8329,10,V,@,2026-09-25T16:43:15Z
774,AAPL,223.1867,200,V,@,2026-09-25T16:43:30Z
2334,MSFT,434.6076,50,V,@,2026-09-25T16:43:30Z
3894,GOOGL,166.1715,100,V,@,2026-09-25T16:43:30Z
5454,AMZN,198.8083,200,V,@,2026-09-25T16:43:30Z
7014,TSLA,246.6679,200,V,@,2026-09-25T16:43:30Z
775,AAPL,223.7063,200,V,@,2026-09-25T16:43:45Z
2335,MSFT,434.0488,50,V,@,2026-09-25T16:43:45Z
3895,GOOGL,166.0128,50,V,@,2026-09-25T16:43:45Z
5455,AMZN,198.8852,200,V,@,2026-09-25T16:43:45Z
7015,TSLA,246.5406,25,V,@,2026-09-25T16:43:45Z
776,AAPL,224.0171,200,V,@,2026-09-25T16:44:00Z
2336,MSFT,433.7604,500,V,@,2026-09-25T16:44:00Z
3896,GOOGL,166.079,10,V,@,2026-09-25T16:44:00Z
5456,AMZN,198.8696,200,V,@,2026-09-25T16:44:00Z
7016,TSLA,246.8583,200,V,@,2026-09-25T16:44:00Z
777,AAPL,223.8069,50,V,@,2026-09-25T16:44:15Z
2337,MSFT,433.0131,50,V,@,2026-09-25T16:44:15Z
3897,GOOGL,166.1361,10,V,@,2026-09-25T16:44:15Z
5457,AMZN,198.7643,100,V,@,2026-09-25T16:44:15Z
7017,TSLA,246.7794,200,V,@,2026-09-25T16:44:15Z
778,AAPL,223.7326,500,V,@,2026-09-25T16:44:30Z
2338,MSFT,432.9641,100,V,@,2026-09-25T16:44:30Z
3898,GOOGL,166.1863,25,V,@,2026-09-25T16:44:30Z
5458,AMZN,199.0195,50,V,@,2026-09-25T16:44:30Z
7018,TSLA,247.1678,100,V,@,2026-09-25T16:44:30Z
779,AAPL,223.4203,10,V,@,2026-09-25T16:44:45Z
2339,MSFT,432.7988,500,V,@,2026-09-25T16:44:45Z
3899,GOOGL,166.2319,50,V,@,2026-09-25T16:44:45Z
5459,AMZN,198.6171,500,V,@,2026-09-25T16:44:45Z
7019,TSLA,247.3413,10,V,@,2026-09-25T16:44:45Z
780,AAPL,223.4795,50,V,@,2026-09-25T16:45:00Z
2340,MSFT,432.856,25,V,@,2026-09-25T16:45:00Z
3900,GOOGL,166.3126,100,V,@,2026-09-25T16:45:00Z
5460,AMZN,198.4979,10,V,@,2026-09-25T16:45:00Z
7020,TSLA,246.8786,10,V,@,2026-09-25T16:45:00Z
781,AAPL,223.5287,500,V,@,2026-09-25T16:45:15Z
2341,MSFT,433.2749,200,V,@,2026-09-25T16:45:15Z
3901,GOOGL,166.2874,10,V,@,2026-09-25T16:45:15Z
5461,AMZN,198.7013,25,V,@,2026-09-25T16:45:15Z
7021,TSLA,246.6362,50,V,@,2026-09-25T16:45:15Z
782,AAPL,223.3292,50,V,@,2026-09-25T16:45:30Z
2342,MSFT,432.8185,100,V,@,2026-09-25T16:45:30Z
3902,GOOGL,166.2352,50,V,@,2026-09-25T16:45:30Z
5462,AMZN,198.7431,25,V,@,2026-09-25T16:45:30Z
7022,TSLA,246.7199,500,V,@,2026-09-25T16:45:30Z
783,AAPL,223.2956,25,V,@,2026-09-25T16:45:45Z
2343,MSFT,433.2267,10,V,@,2026-09-25T16:45:45Z
3903,GOOGL,166.3373,100,V,@,2026-09-25T16:45:45Z
5463,AMZN,198.8704,200,V,@,2026-09-25T16:45:45Z
7023,TSLA,246.7751,100,V,@,2026-09-25T16:45:45Z
784,AAPL,222.9832,10,V,@,2026-09-25T16:46:00Z
2344,MSFT,433.0299,10,V,@,2026-09-25T16:46:00Z
3904,GOOGL,166.3118,10,V,@,2026-09-25T16:46:00Z
5464,AMZN,199.2666,500,V,@,2026-09-25T16:46:00Z
7024,TSLA,246.9873,50,V,@,2026-09-25T16:46:00Z
785,AAPL,222.8617,100,V,@,2026-09-25T16:46:15Z
2345,MSFT,433.1936,200,V,@,2026-09-25T16:46:15Z
3905,GOOGL,166.2387,10,V,@,2026-09-25T16:46:15Z
5465,AMZN,199.1057,10,V,@,2026-09-25T16:46:15Z
7025,TSLA,246.6824,50,V,@,2026-09-25T16:46:15Z
786,AAPL,223.0239,500,V,@,2026-09-25T16:46:30Z
2346,MSFT,433.4589,500,V,@,2026-09-25T16:46:30Z
3906,GOOGL,166.3939,25,V,@,2026-09-25T16:46:30Z
5466,AMZN,199.3998,200,V,@,2026-09-25T16:46:30Z
7026,TSLA,246.5727,500,V,@,2026-09-25T16:46:30Z
787,AAPL,222.7618,100,V,@,2026-09-25T16:46:45Z
2347,MSFT,433.3122,100,V,@,2026-09-25T16:46:45Z
3907,GOOGL,166.3213,25,V,@,2026-09-25T16:46:45Z
5467,AMZN,199.4607,200,V,@,2026-09-25T16:46:45Z
7027,TSLA,246.4937,200,V,@,2026-09-25T16:46:45Z
788,AAPL,222.4339,500,V,@,2026-09-25T16:47:00Z
2348,MSFT,433.6405,50,V,@,2026-09-25T16:47:00Z
3908,GOOGL,166.4655,200,V,@,2026-09-25T16:47:00Z
5468,AMZN,199.4232,500,V,@,2026-09-25T16:47:00Z
7028,TSLA,246.6352,25,V,@,2026-09-25T16:47:00Z
789,AAPL,222.4833,50,V,@,2026-09-25T16:47:15Z
2349,MSFT,434.2158,100,V,@,2026-09-25T16:47:15Z
3909,GOOGL,166.2991,50,V,@,2026-09-25T16:47:15Z
5469,AMZN,199.6075,200,V,@,2026-09-25T16:47:15Z
7029,TSLA,246.5472,100,V,@,2026-09-25T16:47:15Z
790,AAPL,222.5924,25,V,@,2026-09-25T16:47:30Z
2350,MSFT,433.725,100,V,@,2026-09-25T16:47:30Z
3910,GOOGL,166.1994,10,V,@,2026-09-25T16:47:30Z
5470,AMZN,199.2957,500,V,@,2026-09-25T16:47:30Z
7030,TSLA,246.2208,10,V,@,2026-09-25T16:47:30Z
791,AAPL,222.4793,10,V,@,2026-09-25T16:47:45Z
2351,MSFT,434.3924,25,V,@,2026-09-25T16:47:45Z
3911,GOOGL,166.2019,50,V,@,2026-09-25T16:47:45Z
5471,AMZN,199.2524,200,V,@,2026-09-25T16:47:45Z
7031,TSLA,246.293,50,V,@,2026-09-25T16:47:45Z
792,AAPL,221.9579,25,V,@,2026-09-25T16:48:00Z
2352,MSFT,434.1218,25,V,@,2026-09-25T16:48:00Z
3912,GOOGL,166.038,100,V,@,2026-09-25T16:48:00Z
5472,AMZN,199.3153,10,V,@,2026-09-25T16:48:00Z
7032,TSLA,246.1211,200,V,@,2026-09-25T16:48:00Z
793,AAPL,222.1035,100,V,@,2026-09-25T16:48:15Z
2353,MSFT,434.2584,500,V,@,2026-09-25T16:48:15Z
3913,GOOGL,165.9803,50,V,@,2026-09-25T16:48:15Z
5473,AMZN,199.4883,10,V,@,2026-09-25T16:48:15Z
7033,TSLA,246.2985,100,V,@,2026-09-25T16:48:15Z
794,AAPL,221.9763,50,V,@,2026-09-25T16:48:30Z
2354,MSFT,434.0804,500,V,@,2026-09-25T16:48:30Z
3914,GOOGL,165.9603,200,V,@,2026-09-25T16:48:30Z
5474,AMZN,199.3405,100,V,@,2026-09-25T16:48:30Z
7034,TSLA,246.1333,100,V,@,2026-09-25T16:48:30Z
795,AAPL,221.8939,10,V,@,2026-09-25T16:48:45Z
2355,MSFT,434.1122,10,V,@,2026-09-25T16:48:45Z
3915,GOOGL,166.1915,200,V,@,2026-09-25T16:48:45Z
5475,AMZN,199.56,200,V,@,2026-09-25T16:48:45Z
7035,TSLA,246.2626,200,V,@,2026-09-25T16:48:45Z
796,AAPL,222.1018,500,V,@,2026-09-25T16:49:00Z
2356,MSFT,434.4412,25,V,@,2026-09-25T16:49:00Z
3916,GOOGL,166.2341,500,V,@,2026-09-25T16:49:00Z
5476,AMZN,199.7925,25,V,@,2026-09-25T16:49:00Z
7036,TSLA,246.4368,500,V,@,2026-09-25T16:49:00Z
797,AAPL,222.1773,50,V,@,2026-09-25T16:49:15Z
2357,MSFT,434.5423,10,V,@,2026-09-25T16:49:15Z
3917,GOOGL,166.4607,100,V,@,2026-09-25T16:49:15Z
5477,AMZN,199.668,10,V,@,2026-09-25T16:49:15Z
7037,TSLA,246.4098,500,V,@,2026-09-25T16:49:15Z
798,AAPL,222.3719,10,V,@,2026-09-25T16:49:30Z
2358,MSFT,434.7179,10,V,@,2026-09-25T16:49:30Z
3918,GOOGL,166.6289,100,V,@,2026-09-25T16:49:30Z
5478,AMZN,199.4961,10,V,@,2026-09-25T16:49:30Z
7038,TSLA,246.6776,25,V,@,2026-09-25T16:49:30Z
799,AAPL,222.4578,50,V,@,2026-09-25T16:49:45Z
2359,MSFT,435.54,100,V,@,2026-09-25T16:49:45Z
3919,GOOGL,166.5788,10,V,@,2026-09-25T16:49:45Z
5479,AMZN,199.3681,10,V,@,2026-09-25T16:49:45Z
7039,TSLA,246.7525,50,V,@,2026-09-25T16:49:45Z
800,AAPL,222.0202,100,V,@,2026-09-25T16:50:00Z
2360,MSFT,435.8891,200,V,@,2026-09-25T16:50:00Z
3920,GOOGL,166.5085,500,V,@,2026-09-25T16:50:00Z
5480,AMZN,199.7347,25,V,@,2026-09-25T16:50:00Z
7040,TSLA,246.3222,10,V,@,2026-09-25T16:50:00Z
801,AAPL,222.3016,100,V,@,2026-09-25T16:50:15Z
2361,MSFT,435.9062,100,V,@,2026-09-25T16:50:15Z
3921,GOOGL,166.2175,25,V,@,2026-09-25T16:50:15Z
5481,AMZN,199.3475,100,V,@,2026-09-25T16:50:15Z
7041,TSLA,246.1495,100,V,@,2026-09-25T16:50:15Z
802,AAPL,222.067,500,V,@,2026-09-25T16:50:30Z
2362,MSFT,435.7252,50,V,@,2026-09-25T16:50:30Z
3922,GOOGL,166.2167,200,V,@,2026-09-25T16:50:30Z
5482,AMZN,199.2632,10,V,@,2026-09-25T16:50:30Z
7042,TSLA,246.1782,200,V,@,2026-09-25T16:50:30Z
803,AAPL,222.2402,100,V,@,2026-09-25T16:50:45Z
2363,MSFT,435.7054,25,V,@,2026-09-25T16:50:45Z
3923,GOOGL,166.3464,100,V,@,2026-09-25T16:50:45Z
5483,AMZN,199.128,100,V,@,2026-09-25T16:50:45Z
7043,TSLA,246.4092,25,V,@,2026-09-25T16:50:45Z
804,AAPL,222.1051,50,V,@,2026-09-25T16:51:00Z
2364,MSFT,435.9578,25,V,@,2026-09-25T16:51:00Z
3924,GOOGL,166.5082,200,V,@,2026-09-25T16:51:00Z
5484,AMZN,198.8314,100,V,@,2026-09-25T16:51:00Z
7044,TSLA,246.4136,50,V,@,2026-09-25T16:51:00Z
805,AAPL,222.3441,100,V,@,2026-09-25T16:51:15Z
2365,MSFT,435.921,10,V,@,2026-09-25T16:51:15Z
3925,GOOGL,166.5011,500,V,@,2026-09-25T16:51:15Z
5485,AMZN,198.7606,10,V,@,2026-09-25T16:51:15Z
7045,TSLA,246.6869,500,V,@,2026-09-25T16:51:15Z
806,AAPL,222.2209,200,V,@,2026-09-25T16:51:30Z
